datetime,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PI
2016-09-08,Changping,13.0,28.1,4.9,41.7,600.0,39.4,23.7,997.6,11.0,0.0,2.0,2.31
2016-09-09,Changping,11.8,28.5,5.3,30.9,683.3,45.0,24.4,999.6,10.4,0.0,1.7,1.8
2016-09-10,Changping,14.0,38.9,6.2,39.8,575.0,48.6,24.8,1001.2,10.8,0.0,1.7,2.29
2016-09-11,Changping,21.8,31.0,2.0,29.8,545.8,72.3,21.6,1005.0,16.2,0.0,1.6,2.16
2016-09-12,Changping,27.5,38.5,3.0,28.5,770.8,61.8,22.6,1008.2,15.9,0.0,1.4,2.62
2016-09-13,Changping,85.3,86.7,2.5,32.1,1266.7,82.0,22.5,1008.8,17.7,0.0,1.4,7.37
2016-09-14,Changping,90.5,95.2,3.3,39.2,1212.5,81.7,22.6,1007.4,17.8,0.2,1.6,7.85
2016-09-15,Changping,35.5,50.9,5.1,34.3,854.2,74.8,24.2,1005.4,15.9,0.0,1.4,3.36
2016-09-16,Changping,107.5,121.1,4.0,32.3,1258.3,99.6,23.9,1003.7,18.8,0.3,1.5,9.26
2016-09-17,Changping,33.9,43.0,2.0,36.6,716.7,27.5,20.6,1009.0,16.8,0.4,1.1,3.12
2016-09-18,Changping,20.3,21.8,2.8,28.3,637.5,18.2,18.1,1011.4,15.8,0.2,1.5,1.92
2016-09-19,Changping,8.8,15.0,2.0,27.7,545.8,36.9,18.9,1012.8,9.4,0.0,1.6,1.54
2016-09-20,Changping,16.5,30.5,3.0,37.1,533.3,41.7,19.4,1011.2,9.4,0.0,1.5,2.13
2016-09-21,Changping,50.9,63.7,2.9,55.5,812.5,30.3,17.5,1010.4,12.7,0.0,1.2,4.66
2016-09-22,Changping,81.0,84.2,4.5,37.4,1045.8,58.8,18.4,1006.5,14.2,0.1,1.1,7.02
2016-09-23,Changping,103.3,104.0,2.0,34.6,1037.5,98.2,21.0,1002.9,16.4,0.1,1.3,8.87
2016-09-24,Changping,72.3,83.5,3.1,31.1,995.8,95.8,21.9,1001.3,17.2,0.1,1.4,6.35
2016-09-25,Changping,136.0,147.0,2.1,55.6,1504.2,48.4,21.9,1005.1,18.1,0.0,1.0,11.64
2016-09-26,Changping,51.6,54.2,3.3,36.6,1183.3,40.8,19.7,1005.2,17.6,0.6,1.2,4.59
2016-09-27,Changping,20.5,35.9,2.1,21.4,775.0,43.5,17.6,1012.5,5.1,0.0,3.3,1.98
2016-09-28,Changping,11.4,27.3,3.0,22.3,470.8,40.1,14.8,1016.9,1.3,0.0,1.4,1.37
2016-09-29,Changping,38.3,58.9,3.2,48.6,600.0,51.8,14.5,1010.5,5.8,0.0,1.3,3.65
2016-09-30,Changping,92.1,118.6,4.7,73.1,850.0,70.6,17.0,1006.4,9.0,0.0,1.3,8.26
2016-10-01,Changping,164.7,183.5,6.3,100.3,1295.8,76.5,18.8,1005.7,11.9,0.0,1.3,14.37
2016-10-02,Changping,171.3,176.2,5.3,86.0,1366.7,66.9,18.9,1003.9,12.7,0.0,1.2,14.74
2016-10-03,Changping,141.6,152.6,2.2,82.2,1245.8,57.8,21.9,1002.0,15.3,0.0,1.3,12.28
2016-10-04,Changping,33.2,47.9,3.0,40.4,1283.3,18.2,16.4,1006.4,12.5,0.2,1.8,3.13
2016-10-05,Changping,48.5,58.8,2.0,50.9,1375.0,29.0,15.8,1009.3,12.6,0.0,1.4,4.44
2016-10-06,Changping,68.2,76.2,3.8,52.6,1979.2,4.0,14.8,1015.9,12.7,0.7,1.6,6.04
2016-10-07,Changping,34.0,34.1,2.1,49.7,1954.2,8.8,12.4,1010.4,11.6,1.2,1.6,3.21
2016-10-08,Changping,10.8,32.1,3.7,31.0,608.3,33.4,11.8,1013.1,-0.8,0.0,2.6,1.78
2016-10-09,Changping,29.0,61.0,2.8,58.2,1008.3,17.5,9.6,1013.9,2.9,0.0,1.1,3.35
2016-10-10,Changping,68.5,94.6,6.6,73.5,995.8,15.5,11.3,1009.1,5.5,0.0,1.2,6.26
2016-10-11,Changping,87.4,106.3,3.9,66.3,1216.7,26.1,14.4,1012.4,6.2,0.0,1.7,7.74
2016-10-12,Changping,79.6,104.0,3.8,64.1,1316.7,14.1,13.8,1015.2,9.3,0.0,1.3,7.1
2016-10-13,Changping,122.8,128.5,2.5,53.0,1370.8,45.7,14.8,1010.6,10.9,0.0,1.0,10.52
2016-10-14,Changping,243.0,246.3,4.8,75.6,2000.0,40.6,15.9,1011.7,12.9,0.0,1.2,20.49
2016-10-15,Changping,206.2,206.9,2.2,68.1,1933.3,4.9,14.4,1013.3,12.7,0.0,0.8,17.36
2016-10-16,Changping,148.5,148.5,3.0,65.0,1400.0,15.8,15.2,1009.4,12.9,0.0,1.3,12.63
2016-10-17,Changping,43.5,66.5,2.2,49.5,937.5,29.0,15.9,1011.5,5.4,0.0,1.8,4.06
2016-10-18,Changping,115.8,147.2,4.3,67.9,1854.2,5.6,14.9,1011.0,11.6,0.0,1.5,10.11
2016-10-19,Changping,191.4,206.6,4.0,75.9,2352.1,25.3,17.4,1007.5,14.0,0.0,1.1,16.31
2016-10-20,Changping,100.5,113.0,4.0,48.3,1179.2,15.8,14.0,1012.9,9.6,0.5,1.7,8.65
2016-10-21,Changping,44.4,44.4,2.0,38.5,800.0,16.2,10.1,1010.5,8.9,0.3,1.0,3.94
2016-10-22,Changping,15.9,24.9,2.8,28.9,566.7,19.4,12.4,1013.7,6.3,0.0,1.5,1.69
2016-10-23,Changping,26.5,46.5,2.1,46.6,733.3,7.9,9.9,1014.1,3.8,0.0,1.1,2.69
2016-10-24,Changping,49.0,81.8,3.5,49.0,1179.2,4.2,8.8,1008.5,4.9,0.0,1.1,4.51
2016-10-25,Changping,78.8,107.2,2.7,66.2,1495.8,2.8,10.6,1005.3,7.2,0.0,1.2,7.05
2016-10-26,Changping,34.3,74.9,2.9,40.1,795.8,12.4,12.1,1014.3,2.8,0.0,1.7,3.28
2016-10-27,Changping,31.2,55.8,2.3,29.3,529.2,6.2,8.8,1017.9,4.1,0.5,1.5,2.87
2016-10-28,Changping,12.5,21.8,3.0,18.6,133.3,30.3,8.6,1020.7,-3.6,0.0,2.4,1.25
2016-10-29,Changping,24.6,48.6,4.1,33.8,125.0,20.1,6.2,1021.4,-4.7,0.0,1.3,2.37
2016-10-30,Changping,33.3,61.6,5.3,33.3,308.3,25.0,5.8,1017.8,-4.1,0.0,2.6,3.12
2016-10-31,Changping,13.1,26.5,3.0,16.5,808.3,36.0,1.9,1028.3,-17.7,0.0,3.2,1.33
2016-11-01,Changping,39.7,62.0,6.4,46.6,716.7,10.4,1.7,1024.7,-9.8,0.0,1.3,3.7
2016-11-02,Changping,68.6,104.6,6.1,60.4,1033.3,12.9,5.4,1016.6,-5.8,0.0,1.7,6.22
2016-11-03,Changping,130.4,170.8,8.6,91.6,1779.2,5.4,5.9,1009.1,-1.2,0.0,1.1,11.5
2016-11-04,Changping,221.9,255.8,5.5,128.5,3145.8,4.2,6.6,1000.3,3.0,0.0,1.2,19.22
2016-11-05,Changping,170.0,189.3,6.0,97.0,3458.3,10.6,8.4,1005.4,4.7,0.0,1.5,14.76
2016-11-06,Changping,73.4,82.8,7.0,57.6,1183.3,19.8,8.0,1017.6,-2.1,0.0,2.1,6.51
2016-11-07,Changping,30.2,36.3,4.2,30.4,752.1,23.5,7.9,1020.8,-3.5,0.0,2.2,2.77
2016-11-08,Changping,31.3,50.8,9.2,41.5,975.0,19.3,6.0,1024.6,-6.3,0.0,1.6,3.01
2016-11-09,Changping,130.6,162.1,11.4,74.5,2520.8,2.2,3.0,1020.1,-1.7,0.0,1.3,11.41
2016-11-10,Changping,146.9,174.3,9.7,81.5,2466.7,9.2,6.8,1005.8,-1.9,0.0,1.9,12.77
2016-11-11,Changping,56.0,110.2,8.9,56.1,1425.0,10.7,5.3,1005.5,-5.5,0.0,1.2,5.25
2016-11-12,Changping,89.0,147.4,10.5,73.3,2087.5,6.8,6.8,1010.6,-0.8,0.0,1.5,8.1
2016-11-13,Changping,84.5,127.9,7.3,61.8,1850.0,2.5,7.6,1008.5,4.3,0.0,1.4,7.57
2016-11-14,Changping,41.5,70.4,3.7,35.1,1225.0,25.5,7.8,1013.2,-10.5,0.0,2.4,3.83
2016-11-15,Changping,46.9,80.4,13.9,52.6,1404.2,7.7,4.0,1016.7,-10.0,0.0,1.4,4.43
2016-11-16,Changping,93.9,130.3,18.3,80.6,2275.0,3.2,5.5,1012.0,-3.7,0.0,1.2,8.5
2016-11-17,Changping,119.0,158.1,18.0,74.1,2795.8,2.8,5.8,1014.2,-0.2,0.0,1.2,10.53
2016-11-18,Changping,177.6,265.5,14.8,88.8,3654.2,2.0,6.4,1006.1,1.8,0.0,1.0,15.61
2016-11-19,Changping,102.0,143.2,8.2,48.3,1558.3,20.8,10.1,1008.9,-2.1,0.0,2.3,8.92
2016-11-20,Changping,54.6,55.3,2.3,36.6,1245.8,8.9,3.3,1016.1,2.4,0.3,2.2,4.77
2016-11-21,Changping,11.8,18.1,3.3,15.7,433.3,40.7,-1.4,1022.8,-10.2,0.0,3.8,1.19
2016-11-22,Changping,10.8,23.7,4.7,19.4,754.2,41.1,-4.5,1030.2,-18.9,0.0,3.5,1.23
2016-11-23,Changping,19.1,32.5,10.0,27.2,770.8,25.7,-2.0,1026.0,-17.3,0.0,2.7,1.9
2016-11-24,Changping,52.6,71.8,17.0,58.0,1225.0,14.3,-0.8,1020.0,-13.5,0.0,1.5,4.89
2016-11-25,Changping,120.6,154.0,19.0,83.6,2691.7,2.3,-1.0,1016.0,-9.4,0.0,1.2,10.7
2016-11-26,Changping,162.5,280.4,13.5,94.9,2829.2,8.0,1.9,1011.4,-7.7,0.0,1.7,14.5
2016-11-27,Changping,46.5,95.8,9.2,38.3,916.7,28.3,3.0,1018.4,-13.4,0.0,2.7,4.35
2016-11-28,Changping,55.2,83.6,17.3,67.8,1754.2,6.8,1.0,1023.1,-11.0,0.0,1.2,5.21
2016-11-29,Changping,100.7,136.4,17.6,74.6,2768.8,2.3,0.7,1024.4,-5.6,0.0,1.3,9.03
2016-11-30,Changping,85.8,116.8,8.4,60.2,2237.5,20.2,4.3,1015.5,-5.2,0.0,2.0,7.67
2016-12-01,Changping,21.5,38.7,8.8,34.5,808.3,29.8,4.2,1022.6,-11.2,0.0,2.5,2.17
2016-12-02,Changping,77.0,99.9,18.5,75.5,2466.7,4.0,1.9,1020.1,-8.3,0.0,1.0,7.05
2016-12-03,Changping,144.7,162.3,17.8,98.3,2895.8,3.3,2.1,1012.1,-6.0,0.0,1.1,12.71
2016-12-04,Changping,143.2,175.0,15.0,84.8,3012.5,8.4,3.6,1008.0,-6.1,0.0,1.1,12.55
2016-12-05,Changping,52.5,85.6,6.6,34.4,1095.8,27.8,2.3,1018.6,-12.8,0.0,2.9,4.75
2016-12-06,Changping,60.3,75.4,17.0,72.0,2054.2,6.0,-0.8,1013.9,-13.8,0.0,1.2,5.62
2016-12-07,Changping,85.7,112.1,14.5,71.6,2070.8,14.5,3.6,1013.8,-7.9,0.0,2.1,7.73
2016-12-08,Changping,84.0,125.0,8.5,59.5,2145.8,28.3,2.9,1009.4,-10.5,0.0,2.8,7.56
2016-12-09,Changping,19.2,30.0,10.1,33.6,700.0,26.7,0.5,1019.1,-12.8,0.0,1.7,2.01
2016-12-10,Changping,55.9,73.3,17.1,63.5,1837.5,4.9,-1.3,1020.0,-11.5,0.0,1.2,5.2
2016-12-11,Changping,136.6,154.0,25.2,88.4,2820.8,2.9,-2.0,1016.1,-9.0,0.0,1.2,12.01
2016-12-12,Changping,241.0,246.4,26.0,113.4,3470.8,2.5,1.9,1015.4,-4.6,0.0,1.1,20.67
2016-12-13,Changping,81.9,84.9,15.3,57.9,1637.5,14.1,1.4,1022.0,-11.1,0.0,1.4,7.23
2016-12-14,Changping,21.1,30.6,9.1,36.1,929.2,34.7,-0.9,1023.9,-17.5,0.0,2.1,2.17
2016-12-15,Changping,18.6,47.5,10.0,29.0,620.8,29.1,0.3,1023.5,-14.9,0.0,3.6,1.93
2016-12-16,Changping,56.5,75.3,21.5,74.4,1895.8,3.8,-1.0,1017.4,-12.4,0.0,1.1,5.34
2016-12-17,Changping,124.3,141.5,24.8,93.5,3083.3,2.7,-0.4,1013.4,-9.6,0.0,1.0,11.05
2016-12-18,Changping,210.5,211.2,20.8,96.8,3804.2,3.1,-0.2,1014.9,-7.2,0.0,1.2,18.05
2016-12-19,Changping,173.4,176.1,20.2,88.6,3475.0,4.7,0.6,1015.7,-6.7,0.0,1.3,14.97
2016-12-20,Changping,383.8,389.1,10.0,131.2,7287.5,2.5,-0.7,1019.5,-4.8,0.0,1.0,32.52
2016-12-21,Changping,414.2,415.0,12.6,150.4,7912.5,3.1,0.9,1016.9,-3.0,0.0,1.0,35.14
2016-12-22,Changping,42.4,45.6,3.7,33.0,1066.7,39.3,2.4,1015.1,-11.9,0.0,3.7,3.81
2016-12-23,Changping,25.8,37.1,8.9,34.4,695.8,25.8,-1.0,1020.9,-13.0,0.0,1.5,2.48
2016-12-24,Changping,117.5,134.8,17.7,84.5,2654.2,2.1,-2.8,1021.3,-9.9,0.0,1.1,10.39
2016-12-25,Changping,146.0,150.8,18.5,84.8,2562.5,2.2,-2.0,1019.8,-7.9,0.0,1.0,12.67
2016-12-26,Changping,45.3,55.9,18.2,44.4,1243.8,26.5,1.6,1022.2,-12.6,0.0,2.2,4.2
2016-12-27,Changping,36.1,53.7,10.1,33.9,883.3,27.0,-1.7,1025.0,-15.3,0.0,2.4,3.36
2016-12-28,Changping,36.9,57.7,9.5,31.1,829.2,27.9,-3.1,1023.8,-16.4,0.0,3.1,3.41
2016-12-29,Changping,34.2,50.8,8.2,27.1,839.6,28.8,-2.1,1025.6,-18.2,0.0,2.6,3.15
2016-12-30,Changping,110.0,132.7,26.8,79.5,2641.7,3.6,-4.2,1020.2,-14.2,0.0,1.1,9.8
2016-12-31,Changping,204.5,226.0,27.1,117.8,3862.5,2.4,-3.0,1017.7,-11.1,0.0,1.2,17.81
2014-01-01,Dingling,34.3,82.0,19.1,16.4,491.7,54.5,6.5,1005.6,-13.7,0.0,3.3,3.27
2014-01-02,Dingling,90.5,104.6,48.5,60.9,1733.3,9.2,2.0,1009.2,-8.8,0.0,1.4,8.12
2014-01-03,Dingling,35.5,66.6,19.2,18.5,479.2,51.4,4.5,1013.4,-13.1,0.0,2.3,3.32
2014-01-04,Dingling,99.3,102.1,29.5,56.7,1658.3,6.8,-1.2,1013.4,-7.4,0.0,1.3,8.68
2014-01-05,Dingling,60.0,61.8,21.3,33.6,991.7,36.2,1.8,1015.2,-11.9,0.0,1.6,5.31
2014-01-06,Dingling,147.9,177.2,46.7,68.0,2120.8,2.5,-0.5,1016.4,-4.6,0.0,1.4,12.9
2014-01-07,Dingling,72.1,84.3,19.2,32.3,1054.2,41.6,1.3,1018.3,-14.1,0.0,2.4,6.33
2014-01-08,Dingling,14.5,19.6,10.0,7.1,287.5,57.0,-3.4,1024.6,-22.0,0.0,2.6,1.4
2014-01-09,Dingling,23.2,40.0,15.4,13.8,516.7,47.6,-4.7,1022.2,-25.7,0.0,2.4,2.21
2014-01-10,Dingling,39.8,73.5,38.8,32.5,966.7,26.8,-3.5,1021.2,-23.2,0.0,2.0,3.83
2014-01-11,Dingling,56.6,92.5,51.7,47.2,1295.8,21.8,-1.9,1021.2,-19.9,0.0,1.4,5.37
2014-01-12,Dingling,16.8,31.1,15.8,11.7,462.5,57.2,-1.6,1026.4,-21.9,0.0,2.2,1.68
2014-01-13,Dingling,60.5,94.2,46.9,54.5,1254.2,13.9,-3.6,1022.4,-19.4,0.0,1.2,5.69
2014-01-14,Dingling,43.6,67.5,40.8,42.2,1050.0,31.6,-2.4,1024.4,-17.9,0.0,1.3,4.19
2014-01-15,Dingling,88.1,128.1,66.8,74.9,1985.4,8.6,-2.3,1021.4,-16.6,0.0,1.1,8.2
2014-01-16,Dingling,159.3,203.7,65.5,74.4,2145.8,19.5,0.4,1018.7,-12.9,0.0,1.7,14.04
2014-01-17,Dingling,125.7,137.3,45.2,44.0,1791.7,32.0,0.7,1021.9,-12.4,0.0,2.5,10.89
2014-01-18,Dingling,48.3,66.5,30.2,37.6,841.7,42.3,2.3,1023.1,-15.7,0.0,2.3,4.49
2014-01-19,Dingling,109.7,189.8,57.1,61.1,2075.0,26.6,0.5,1015.5,-12.1,0.0,2.4,10.01
2014-01-20,Dingling,5.1,23.0,2.5,3.0,133.3,70.5,-0.6,1020.9,-18.9,0.0,3.5,1.0
2014-01-21,Dingling,32.6,45.8,24.5,19.8,625.0,50.0,-1.3,1022.3,-19.7,0.0,2.2,3.05
2014-01-22,Dingling,94.4,128.0,60.3,56.1,1543.5,21.8,-2.1,1014.2,-18.0,0.0,1.1,8.54
2014-01-23,Dingling,202.0,244.9,99.8,97.1,2550.2,17.3,-1.7,1007.5,-14.6,0.0,1.1,17.82
2014-01-24,Dingling,117.5,149.5,56.2,53.5,1745.8,34.1,3.3,1008.7,-15.4,0.0,1.3,10.41
2014-01-25,Dingling,16.3,31.0,14.3,8.5,383.3,64.7,4.0,1018.2,-19.2,0.0,1.9,1.62
2014-01-26,Dingling,53.3,85.5,34.8,30.9,841.7,33.8,-1.2,1019.0,-9.6,0.0,1.5,4.9
2014-01-27,Dingling,90.9,117.8,37.0,32.0,1154.2,39.5,1.0,1010.5,-14.0,0.0,2.3,7.99
2014-01-28,Dingling,41.2,76.5,23.5,18.4,720.8,54.6,1.4,1017.9,-14.9,0.0,2.3,3.83
2014-01-29,Dingling,102.4,145.5,48.2,45.5,1766.7,16.9,-1.8,1005.5,-8.6,0.0,1.2,9.11
2014-01-30,Dingling,42.5,71.0,18.7,13.7,691.7,61.2,3.3,1008.7,-15.9,0.0,2.1,3.87
2014-01-31,Dingling,141.6,172.3,40.9,32.6,1316.7,25.3,0.4,1010.3,-5.9,0.0,1.4,12.14
2014-02-01,Dingling,154.2,148.7,41.5,39.4,1912.5,16.4,3.1,1006.5,-2.4,0.0,1.2,13.09
2014-02-02,Dingling,63.0,94.0,13.2,20.8,1004.2,50.2,4.0,1006.8,-16.0,0.0,2.3,5.57
2014-02-03,Dingling,5.8,23.8,2.9,4.2,141.7,70.7,-1.4,1018.0,-29.1,0.0,4.4,1.02
2014-02-04,Dingling,13.8,23.4,9.2,6.1,312.5,63.3,-2.7,1020.1,-29.6,0.0,2.7,1.36
2014-02-05,Dingling,85.3,92.2,34.7,28.5,1254.2,32.3,-3.5,1019.2,-19.4,0.0,1.4,7.42
2014-02-06,Dingling,142.0,122.6,25.6,38.7,1454.2,13.0,-2.0,1020.5,-12.6,0.0,1.2,11.95
2014-02-07,Dingling,125.5,92.4,28.8,41.1,1312.5,25.1,-3.2,1017.5,-6.5,0.1,1.9,10.59
2014-02-08,Dingling,60.1,40.7,12.6,20.4,737.5,49.7,-3.6,1019.4,-14.6,0.0,2.8,5.13
2014-02-09,Dingling,10.3,10.8,14.8,4.9,300.0,64.4,-6.0,1027.5,-21.0,0.0,2.6,1.06
2014-02-10,Dingling,24.5,21.2,24.3,16.6,575.0,52.3,-5.7,1025.3,-19.4,0.0,1.7,2.31
2014-02-11,Dingling,83.4,71.7,33.7,46.9,1393.8,24.4,-5.1,1018.8,-15.6,0.0,1.4,7.3
2014-02-12,Dingling,92.3,84.9,33.6,50.0,1456.2,4.9,-2.6,1023.2,-14.1,0.0,1.5,8.04
2014-02-13,Dingling,197.3,172.5,52.1,61.5,2652.1,1.0,-3.6,1025.2,-8.0,0.0,1.6,16.72
2014-02-14,Dingling,256.2,215.2,45.8,58.0,2560.4,2.8,-2.8,1016.9,-8.4,0.0,1.2,21.41
2014-02-15,Dingling,371.9,315.8,67.9,79.0,3131.2,2.3,-1.1,1015.3,-7.3,0.0,1.3,31.04
2014-02-16,Dingling,241.1,185.8,46.4,45.6,2197.9,12.3,1.6,1020.0,-8.8,0.0,1.6,20.05
2014-02-17,Dingling,148.7,131.0,51.3,54.7,2302.1,29.4,1.9,1025.3,-11.5,0.0,2.0,12.77
2014-02-18,Dingling,85.7,97.2,28.8,43.8,1237.5,30.1,-1.3,1022.4,-10.1,0.0,1.6,7.54
2014-02-19,Dingling,38.4,33.8,19.8,15.7,608.3,55.6,0.4,1019.3,-12.4,0.0,1.8,3.42
2014-02-20,Dingling,158.8,167.8,31.9,58.4,1841.7,16.1,-1.5,1020.9,-7.6,0.0,1.5,13.6
2014-02-21,Dingling,320.6,323.2,45.9,67.7,2712.5,23.9,1.0,1018.9,-4.8,0.0,1.1,26.93
2014-02-22,Dingling,325.4,325.9,68.0,70.0,3062.5,10.5,2.9,1020.7,-4.0,0.0,1.0,27.41
2014-02-23,Dingling,290.1,293.8,92.7,74.6,3400.0,7.5,2.3,1021.5,-3.7,0.0,1.2,24.69
2014-02-24,Dingling,300.8,296.5,70.9,73.0,3672.9,17.3,3.2,1018.1,-3.3,0.0,1.1,25.46
2014-02-25,Dingling,388.1,370.0,54.4,84.1,3925.0,14.7,3.6,1016.8,-2.9,0.0,1.1,32.53
2014-02-26,Dingling,369.7,307.9,73.9,74.9,3320.8,29.0,5.3,1013.9,-0.9,0.0,1.7,30.89
2014-02-27,Dingling,13.8,5.6,6.1,5.8,179.2,75.1,3.9,1019.8,-14.3,0.0,2.4,1.29
2014-02-28,Dingling,76.5,82.1,22.6,47.5,1466.7,18.2,1.0,1017.2,-6.7,0.0,1.3,6.76
2014-03-01,Dingling,49.1,41.2,30.6,26.1,1812.5,47.7,5.3,1014.0,-15.0,0.0,1.9,4.43
2014-03-02,Dingling,89.1,109.2,42.5,48.8,2641.7,34.8,4.2,1013.0,-9.0,0.0,1.7,8.0
2014-03-03,Dingling,225.5,240.8,57.6,85.2,4341.7,3.5,1.6,1012.8,-5.0,0.0,1.0,19.43
2014-03-04,Dingling,39.4,38.8,13.6,14.0,2016.7,59.7,4.4,1017.4,-18.1,0.0,2.9,3.54
2014-03-05,Dingling,13.5,33.0,10.9,9.8,354.2,67.2,3.0,1019.0,-22.3,0.0,2.2,1.41
2014-03-06,Dingling,13.5,24.0,11.8,5.4,354.2,69.2,2.6,1020.5,-23.1,0.0,2.2,1.35
2014-03-07,Dingling,26.5,41.8,13.7,18.8,554.2,50.8,2.8,1019.9,-20.4,0.0,1.5,2.51
2014-03-08,Dingling,88.5,107.2,37.2,55.2,1366.7,32.3,4.6,1013.9,-12.9,0.0,1.6,7.91
2014-03-09,Dingling,84.9,100.6,30.9,38.8,1066.7,50.6,4.4,1016.7,-10.8,0.0,1.9,7.49
2014-03-10,Dingling,85.3,101.5,38.2,56.6,1187.5,26.1,2.9,1014.4,-5.6,0.0,1.7,7.64
2014-03-11,Dingling,135.8,148.4,50.2,55.2,1720.8,41.2,7.0,1009.0,-5.2,0.0,2.0,11.83
2014-03-12,Dingling,6.3,13.4,3.2,2.8,175.0,83.8,7.4,1016.5,-19.1,0.0,3.1,1.14
2014-03-13,Dingling,13.6,68.1,9.1,8.2,245.8,76.4,8.4,1012.2,-19.3,0.0,2.8,2.15
2014-03-14,Dingling,23.8,71.5,7.6,16.1,375.0,75.7,10.2,1008.5,-16.3,0.0,2.0,2.4
2014-03-15,Dingling,81.0,132.8,27.6,48.8,975.0,47.4,11.3,1001.9,-10.1,0.0,1.3,7.35
2014-03-16,Dingling,119.7,185.9,49.8,52.3,1675.0,52.4,11.7,1005.9,-6.2,0.0,1.9,10.71
2014-03-17,Dingling,92.1,286.4,21.5,21.0,904.2,60.6,13.3,1003.8,-5.1,0.0,2.6,8.82
2014-03-18,Dingling,32.0,111.2,9.8,15.0,429.2,81.0,12.2,1012.7,-6.8,0.0,2.4,3.53
2014-03-19,Dingling,36.0,60.1,10.3,17.5,525.0,63.7,9.2,1014.0,-8.2,0.0,2.6,3.31
2014-03-20,Dingling,7.1,12.1,3.3,2.5,208.3,84.7,12.5,1017.2,-13.2,0.0,2.7,1.15
2014-03-21,Dingling,18.0,41.0,12.3,12.5,375.0,68.8,14.6,1010.6,-12.9,0.0,2.0,1.82
2014-03-22,Dingling,23.6,48.3,12.2,10.3,325.0,77.4,15.7,1009.0,-13.9,0.0,2.4,2.28
2014-03-23,Dingling,120.7,161.5,31.5,35.1,1208.3,91.0,13.3,1013.7,-3.9,0.0,2.1,10.55
2014-03-24,Dingling,210.8,225.4,35.8,55.3,1720.8,86.4,13.4,1004.6,1.0,0.0,1.2,17.96
2014-03-25,Dingling,210.5,222.3,38.0,42.8,1412.5,124.5,15.8,1001.1,2.2,0.0,1.3,17.91
2014-03-26,Dingling,239.2,246.0,28.8,45.8,1383.3,130.6,16.2,1001.2,6.0,0.0,1.2,20.22
2014-03-27,Dingling,286.2,285.8,30.2,57.5,2191.7,43.4,13.8,1002.4,7.0,0.0,1.1,23.99
2014-03-28,Dingling,105.4,134.4,11.9,24.1,1066.7,61.5,16.8,999.1,8.0,0.1,1.6,9.05
2014-03-29,Dingling,20.1,57.5,4.2,5.6,237.5,79.1,17.6,1003.9,0.3,0.0,1.9,1.97
2014-03-30,Dingling,20.2,45.4,8.4,14.5,333.3,76.1,19.3,1006.0,-3.8,0.0,1.8,2.01
2014-03-31,Dingling,71.3,105.1,15.7,31.0,912.5,61.9,16.9,1006.3,3.3,0.0,1.6,6.35
2014-04-01,Dingling,88.3,93.8,13.5,24.8,754.2,89.1,16.3,1002.9,3.5,0.0,1.6,7.62
2014-04-02,Dingling,74.5,141.9,13.1,17.7,687.5,101.0,17.5,1006.0,0.8,0.0,2.1,6.69
2014-04-03,Dingling,21.3,51.6,3.4,8.3,304.2,82.0,14.9,1014.2,-15.8,0.0,3.2,2.07
2014-04-04,Dingling,26.1,106.9,5.0,16.5,370.8,67.8,15.4,1005.9,-11.1,0.0,3.2,3.32
2014-04-05,Dingling,12.5,49.2,3.2,5.9,116.7,93.5,14.3,1012.8,-12.8,0.0,2.4,1.63
2014-04-06,Dingling,32.0,80.4,10.2,23.5,325.0,80.9,16.9,1007.9,-8.5,0.0,1.7,3.13
2014-04-07,Dingling,88.9,151.3,13.5,35.1,550.0,100.3,17.4,1003.9,-2.2,0.0,1.5,7.96
2014-04-08,Dingling,183.3,213.0,29.4,45.5,1104.2,128.9,17.7,1003.8,3.9,0.0,1.3,15.73
2014-04-09,Dingling,134.7,220.4,16.2,25.6,662.5,110.0,21.3,1002.2,0.7,0.0,2.1,11.74
2014-04-10,Dingling,80.4,367.3,20.4,43.0,1047.9,59.5,16.6,1012.4,-1.3,0.0,2.0,10.93
2014-04-11,Dingling,53.8,107.3,10.1,44.8,662.5,68.8,14.5,1009.7,-0.1,0.0,1.4,5.06
2014-04-12,Dingling,84.6,101.2,13.5,39.3,833.3,99.5,15.2,1006.8,-0.3,0.0,1.5,7.47
2014-04-13,Dingling,147.8,159.0,19.5,48.0,1191.7,131.2,16.8,1007.8,4.0,0.0,1.5,12.75
2014-04-14,Dingling,261.6,227.3,20.4,44.5,1595.8,158.7,18.7,1007.0,9.6,0.0,1.3,21.9
2014-04-15,Dingling,150.0,160.9,13.9,37.4,1012.5,86.9,18.0,1009.5,6.7,0.0,2.0,12.76
2014-04-16,Dingling,56.8,88.8,8.6,47.3,520.8,46.1,16.3,1004.7,-0.7,0.0,1.1,5.2
2014-04-17,Dingling,86.5,85.8,9.3,36.5,1000.0,72.0,14.5,1003.9,6.9,0.1,1.2,7.49
2014-04-18,Dingling,139.5,98.8,8.4,40.3,1137.5,82.8,16.6,1010.1,8.4,0.0,1.7,11.7
2014-04-19,Dingling,62.8,72.4,11.0,50.8,670.8,68.1,13.4,1011.3,1.9,0.0,1.9,5.68
